datacenter_id;datacenter_name;id;type;role;bandwidth;total_used_bandwidth;traffic_history;ports;duration;power_per_port;low_power;high_power;is_active;
1;Datacenter_2;0;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;434,True,109,0,1000,4000.0:0,True,0,0,1000,1000.0:1,True,0,1,1000,1000.0:2,True,0,2,1000,1000.0:3,True,0,3,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;1;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;435,True,109,1,1000,4000.0:4,True,1,4,1000,1000.0:5,True,1,5,1000,1000.0:6,True,1,6,1000,1000.0:7,True,1,7,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;2;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;436,True,109,2,1000,4000.0:8,True,2,8,1000,1000.0:9,True,2,9,1000,1000.0:10,True,2,10,1000,1000.0:11,True,2,11,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;3;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;437,True,109,3,1000,4000.0:12,True,3,12,1000,1000.0:13,True,3,13,1000,1000.0:14,True,3,14,1000,1000.0:15,True,3,15,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;4;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;438,True,110,4,1000,4000.0:16,True,4,16,1000,1000.0:17,True,4,17,1000,1000.0:18,True,4,18,1000,1000.0:19,True,4,19,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;5;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;439,True,110,5,1000,4000.0:20,True,5,20,1000,1000.0:21,True,5,21,1000,1000.0:22,True,5,22,1000,1000.0:23,True,5,23,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;6;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;440,True,110,6,1000,4000.0:24,True,6,24,1000,1000.0:25,True,6,25,1000,1000.0:26,True,6,26,1000,1000.0:27,True,6,27,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;7;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;441,True,110,7,1000,4000.0:28,True,7,28,1000,1000.0:29,True,7,29,1000,1000.0:30,True,7,30,1000,1000.0:31,True,7,31,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;8;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;442,True,110,8,1000,4000.0:32,True,8,32,1000,1000.0:33,True,8,33,1000,1000.0:34,True,8,34,1000,1000.0:35,True,8,35,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;9;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;443,True,111,9,1000,4000.0:36,True,9,36,1000,1000.0:37,True,9,37,1000,1000.0:38,True,9,38,1000,1000.0:39,True,9,39,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;10;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;444,True,111,10,1000,4000.0:40,True,10,40,1000,1000.0:41,True,10,41,1000,1000.0:42,True,10,42,1000,1000.0:43,True,10,43,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;11;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;445,True,111,11,1000,4000.0:44,True,11,44,1000,1000.0:45,True,11,45,1000,1000.0:46,True,11,46,1000,1000.0:47,True,11,47,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;12;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;446,True,111,12,1000,4000.0:48,True,12,48,1000,1000.0:49,True,12,49,1000,1000.0:50,True,12,50,1000,1000.0:51,True,12,51,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;13;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;447,True,111,13,1000,4000.0:52,True,13,52,1000,1000.0:53,True,13,53,1000,1000.0:54,True,13,54,1000,1000.0:55,True,13,55,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;14;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;448,True,112,14,1000,4000.0:56,True,14,56,1000,1000.0:57,True,14,57,1000,1000.0:58,True,14,58,1000,1000.0:59,True,14,59,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;15;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;449,True,112,15,1000,4000.0:60,True,15,60,1000,1000.0:61,True,15,61,1000,1000.0:62,True,15,62,1000,1000.0:63,True,15,63,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;16;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;450,True,112,16,1000,4000.0:64,True,16,64,1000,1000.0:65,True,16,65,1000,1000.0:66,True,16,66,1000,1000.0:67,True,16,67,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;17;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;451,True,112,17,1000,4000.0:68,True,17,68,1000,1000.0:69,True,17,69,1000,1000.0:70,True,17,70,1000,1000.0:71,True,17,71,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;18;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;452,True,112,18,1000,4000.0:72,True,18,72,1000,1000.0:73,True,18,73,1000,1000.0:74,True,18,74,1000,1000.0:75,True,18,75,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;19;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;453,True,113,19,1000,4000.0:76,True,19,76,1000,1000.0:77,True,19,77,1000,1000.0:78,True,19,78,1000,1000.0:79,True,19,79,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;20;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;454,True,113,20,1000,4000.0:80,True,20,80,1000,1000.0:81,True,20,81,1000,1000.0:82,True,20,82,1000,1000.0:83,True,20,83,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;21;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;455,True,113,21,1000,4000.0:84,True,21,84,1000,1000.0:85,True,21,85,1000,1000.0:86,True,21,86,1000,1000.0:87,True,21,87,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;22;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;456,True,113,22,1000,4000.0:88,True,22,88,1000,1000.0:89,True,22,89,1000,1000.0:90,True,22,90,1000,1000.0:91,True,22,91,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;23;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;457,True,113,23,1000,4000.0:92,True,23,92,1000,1000.0:93,True,23,93,1000,1000.0:94,True,23,94,1000,1000.0:95,True,23,95,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;24;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;458,True,114,24,1000,4000.0:96,True,24,96,1000,1000.0:97,True,24,97,1000,1000.0:98,True,24,98,1000,1000.0:99,True,24,99,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;25;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;459,True,114,25,1000,4000.0:100,True,25,100,1000,1000.0:101,True,25,101,1000,1000.0:102,True,25,102,1000,1000.0:103,True,25,103,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;26;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;460,True,114,26,1000,4000.0:104,True,26,104,1000,1000.0:105,True,26,105,1000,1000.0:106,True,26,106,1000,1000.0:107,True,26,107,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;27;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;461,True,114,27,1000,4000.0:108,True,27,108,1000,1000.0:109,True,27,109,1000,1000.0:110,True,27,110,1000,1000.0:111,True,27,111,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;28;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;462,True,114,28,1000,4000.0:112,True,28,112,1000,1000.0:113,True,28,113,1000,1000.0:114,True,28,114,1000,1000.0:115,True,28,115,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;29;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;463,True,115,29,1000,4000.0:116,True,29,116,1000,1000.0:117,True,29,117,1000,1000.0:118,True,29,118,1000,1000.0:119,True,29,119,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;30;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;464,True,115,30,1000,4000.0:120,True,30,120,1000,1000.0:121,True,30,121,1000,1000.0:122,True,30,122,1000,1000.0:123,True,30,123,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;31;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;465,True,115,31,1000,4000.0:124,True,31,124,1000,1000.0:125,True,31,125,1000,1000.0:126,True,31,126,1000,1000.0:127,True,31,127,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;32;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;466,True,115,32,1000,4000.0:128,True,32,128,1000,1000.0:129,True,32,129,1000,1000.0:130,True,32,130,1000,1000.0:131,True,32,131,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;33;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;467,True,115,33,1000,4000.0:132,True,33,132,1000,1000.0:133,True,33,133,1000,1000.0:134,True,33,134,1000,1000.0:135,True,33,135,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;34;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;468,True,116,34,1000,4000.0:136,True,34,136,1000,1000.0:137,True,34,137,1000,1000.0:138,True,34,138,1000,1000.0:139,True,34,139,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;35;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;469,True,116,35,1000,4000.0:140,True,35,140,1000,1000.0:141,True,35,141,1000,1000.0:142,True,35,142,1000,1000.0:143,True,35,143,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;36;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;470,True,116,36,1000,4000.0:144,True,36,144,1000,1000.0:145,True,36,145,1000,1000.0:146,True,36,146,1000,1000.0:147,True,36,147,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;37;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;471,True,116,37,1000,4000.0:148,True,37,148,1000,1000.0:149,True,37,149,1000,1000.0:150,True,37,150,1000,1000.0:151,True,37,151,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;38;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;472,True,116,38,1000,4000.0:152,True,38,152,1000,1000.0:153,True,38,153,1000,1000.0:154,True,38,154,1000,1000.0:155,True,38,155,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;39;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;473,True,117,39,1000,4000.0:156,True,39,156,1000,1000.0:157,True,39,157,1000,1000.0:158,True,39,158,1000,1000.0:159,True,39,159,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;40;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;474,True,117,40,1000,4000.0:160,True,40,160,1000,1000.0:161,True,40,161,1000,1000.0:162,True,40,162,1000,1000.0:163,True,40,163,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;41;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;475,True,117,41,1000,4000.0:164,True,41,164,1000,1000.0:165,True,41,165,1000,1000.0:166,True,41,166,1000,1000.0:167,True,41,167,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;42;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;476,True,117,42,1000,4000.0:168,True,42,168,1000,1000.0:169,True,42,169,1000,1000.0:170,True,42,170,1000,1000.0:171,True,42,171,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;43;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;477,True,117,43,1000,4000.0:172,True,43,172,1000,1000.0:173,True,43,173,1000,1000.0:174,True,43,174,1000,1000.0:175,True,43,175,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;44;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;478,True,118,44,1000,4000.0:176,True,44,176,1000,1000.0:177,True,44,177,1000,1000.0:178,True,44,178,1000,1000.0:179,True,44,179,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;45;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;479,True,118,45,1000,4000.0:180,True,45,180,1000,1000.0:181,True,45,181,1000,1000.0:182,True,45,182,1000,1000.0:183,True,45,183,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;46;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;480,True,118,46,1000,4000.0:184,True,46,184,1000,1000.0:185,True,46,185,1000,1000.0:186,True,46,186,1000,1000.0:187,True,46,187,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;47;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;481,True,118,47,1000,4000.0:188,True,47,188,1000,1000.0:189,True,47,189,1000,1000.0:190,True,47,190,1000,1000.0:191,True,47,191,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;48;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;482,True,118,48,1000,4000.0:192,True,48,192,1000,1000.0:193,True,48,193,1000,1000.0:194,True,48,194,1000,1000.0:195,True,48,195,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;49;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;483,True,119,49,1000,4000.0:196,True,49,196,1000,1000.0:197,True,49,197,1000,1000.0:198,True,49,198,1000,1000.0:199,True,49,199,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;50;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;484,True,119,50,1000,4000.0:200,True,50,200,1000,1000.0:201,True,50,201,1000,1000.0:202,True,50,202,1000,1000.0:203,True,50,203,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;51;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;485,True,119,51,1000,4000.0:204,True,51,204,1000,1000.0:205,True,51,205,1000,1000.0:206,True,51,206,1000,1000.0:207,True,51,207,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;52;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;486,True,119,52,1000,4000.0:208,True,52,208,1000,1000.0:209,True,52,209,1000,1000.0:210,True,52,210,1000,1000.0:211,True,52,211,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;53;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;487,True,119,53,1000,4000.0:212,True,53,212,1000,1000.0:213,True,53,213,1000,1000.0:214,True,53,214,1000,1000.0:215,True,53,215,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;54;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;488,True,120,54,1000,4000.0:216,True,54,216,1000,1000.0:217,True,54,217,1000,1000.0:218,True,54,218,1000,1000.0:219,True,54,219,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;55;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;489,True,120,55,1000,4000.0:220,True,55,220,1000,1000.0:221,True,55,221,1000,1000.0:222,True,55,222,1000,1000.0:223,True,55,223,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;56;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;490,True,120,56,1000,4000.0:224,True,56,224,1000,1000.0:225,True,56,225,1000,1000.0:226,True,56,226,1000,1000.0:227,True,56,227,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;57;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;491,True,120,57,1000,4000.0:228,True,57,228,1000,1000.0:229,True,57,229,1000,1000.0:230,True,57,230,1000,1000.0:231,True,57,231,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;58;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;492,True,120,58,1000,4000.0:232,True,58,232,1000,1000.0:233,True,58,233,1000,1000.0:234,True,58,234,1000,1000.0:235,True,58,235,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;59;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;493,True,121,59,1000,4000.0:236,True,59,236,1000,1000.0:237,True,59,237,1000,1000.0:238,True,59,238,1000,1000.0:239,True,59,239,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;60;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;494,True,121,60,1000,4000.0:240,True,60,240,1000,1000.0:241,True,60,241,1000,1000.0:242,True,60,242,1000,1000.0:243,True,60,243,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;61;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;495,True,121,61,1000,4000.0:244,True,61,244,1000,1000.0:245,True,61,245,1000,1000.0:246,True,61,246,1000,1000.0:247,True,61,247,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;62;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;496,True,121,62,1000,4000.0:248,True,62,248,1000,1000.0:249,True,62,249,1000,1000.0:250,True,62,250,1000,1000.0:251,True,62,251,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;63;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;497,True,121,63,1000,4000.0:252,True,63,252,1000,1000.0:253,True,63,253,1000,1000.0:254,True,63,254,1000,1000.0:255,True,63,255,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;64;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;498,True,122,64,1000,4000.0:256,True,64,256,1000,1000.0:257,True,64,257,1000,1000.0:258,True,64,258,1000,1000.0:259,True,64,259,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;65;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;499,True,122,65,1000,4000.0:260,True,65,260,1000,1000.0:261,True,65,261,1000,1000.0:262,True,65,262,1000,1000.0:263,True,65,263,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;66;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;500,True,122,66,1000,4000.0:264,True,66,264,1000,1000.0:265,True,66,265,1000,1000.0:266,True,66,266,1000,1000.0:267,True,66,267,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;67;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;501,True,122,67,1000,4000.0:268,True,67,268,1000,1000.0:269,True,67,269,1000,1000.0:270,True,67,270,1000,1000.0:271,True,67,271,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;68;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;502,True,122,68,1000,4000.0:272,True,68,272,1000,1000.0:273,True,68,273,1000,1000.0:274,True,68,274,1000,1000.0:275,True,68,275,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;69;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;503,True,123,69,1000,4000.0:276,True,69,276,1000,1000.0:277,True,69,277,1000,1000.0:278,True,69,278,1000,1000.0:279,True,69,279,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;70;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;504,True,123,70,1000,4000.0:280,True,70,280,1000,1000.0:281,True,70,281,1000,1000.0:282,True,70,282,1000,1000.0:283,True,70,283,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;71;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;505,True,123,71,1000,4000.0:284,True,71,284,1000,1000.0:285,True,71,285,1000,1000.0:286,True,71,286,1000,1000.0:287,True,71,287,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;72;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;506,True,123,72,1000,4000.0:288,True,72,288,1000,1000.0:289,True,72,289,1000,1000.0:290,True,72,290,1000,1000.0:291,True,72,291,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;73;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;507,True,123,73,1000,4000.0:292,True,73,292,1000,1000.0:293,True,73,293,1000,1000.0:294,True,73,294,1000,1000.0:295,True,73,295,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;74;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;508,True,124,74,1000,4000.0:296,True,74,296,1000,1000.0:297,True,74,297,1000,1000.0:298,True,74,298,1000,1000.0:299,True,74,299,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;75;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;509,True,124,75,1000,4000.0:300,True,75,300,1000,1000.0:301,True,75,301,1000,1000.0:302,True,75,302,1000,1000.0:303,True,75,303,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;76;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;510,True,124,76,1000,4000.0:304,True,76,304,1000,1000.0:305,True,76,305,1000,1000.0:306,True,76,306,1000,1000.0:307,True,76,307,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;77;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;511,True,124,77,1000,4000.0:308,True,77,308,1000,1000.0:309,True,77,309,1000,1000.0:310,True,77,310,1000,1000.0:311,True,77,311,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;78;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;512,True,124,78,1000,4000.0:312,True,78,312,1000,1000.0:313,True,78,313,1000,1000.0:314,True,78,314,1000,1000.0:315,True,78,315,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;79;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;513,True,125,79,1000,4000.0:316,True,79,316,1000,1000.0:317,True,79,317,1000,1000.0:318,True,79,318,1000,1000.0:319,True,79,319,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;80;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;514,True,125,80,1000,4000.0:320,True,80,320,1000,1000.0:321,True,80,321,1000,1000.0:322,True,80,322,1000,1000.0:323,True,80,323,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;81;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;515,True,125,81,1000,4000.0:324,True,81,324,1000,1000.0:325,True,81,325,1000,1000.0:326,True,81,326,1000,1000.0:327,True,81,327,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;82;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;516,True,125,82,1000,4000.0:328,True,82,328,1000,1000.0:329,True,82,329,1000,1000.0:330,True,82,330,1000,1000.0:331,True,82,331,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;83;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;517,True,125,83,1000,4000.0:332,True,83,332,1000,1000.0:333,True,83,333,1000,1000.0:334,True,83,334,1000,1000.0:335,True,83,335,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;84;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;518,True,126,84,1000,4000.0:336,True,84,336,1000,1000.0:337,True,84,337,1000,1000.0:338,True,84,338,1000,1000.0:339,True,84,339,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;85;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;519,True,126,85,1000,4000.0:340,True,85,340,1000,1000.0:341,True,85,341,1000,1000.0:342,True,85,342,1000,1000.0:343,True,85,343,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;86;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;520,True,126,86,1000,4000.0:344,True,86,344,1000,1000.0:345,True,86,345,1000,1000.0:346,True,86,346,1000,1000.0:347,True,86,347,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;87;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;521,True,126,87,1000,4000.0:348,True,87,348,1000,1000.0:349,True,87,349,1000,1000.0:350,True,87,350,1000,1000.0:351,True,87,351,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;88;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;522,True,126,88,1000,4000.0:352,True,88,352,1000,1000.0:353,True,88,353,1000,1000.0:354,True,88,354,1000,1000.0:355,True,88,355,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;89;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;523,True,127,89,1000,4000.0:356,True,89,356,1000,1000.0:357,True,89,357,1000,1000.0:358,True,89,358,1000,1000.0:359,True,89,359,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;90;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;524,True,127,90,1000,4000.0:360,True,90,360,1000,1000.0:361,True,90,361,1000,1000.0:362,True,90,362,1000,1000.0:363,True,90,363,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;91;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;525,True,127,91,1000,4000.0:364,True,91,364,1000,1000.0:365,True,91,365,1000,1000.0:366,True,91,366,1000,1000.0:367,True,91,367,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;92;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;526,True,127,92,1000,4000.0:368,True,92,368,1000,1000.0:369,True,92,369,1000,1000.0:370,True,92,370,1000,1000.0:371,True,92,371,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;93;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;527,True,127,93,1000,4000.0:372,True,93,372,1000,1000.0:373,True,93,373,1000,1000.0:374,True,93,374,1000,1000.0:375,True,93,375,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;94;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;528,True,128,94,1000,4000.0:376,True,94,376,1000,1000.0:377,True,94,377,1000,1000.0:378,True,94,378,1000,1000.0:379,True,94,379,1000,1000.0:;449.0;15.4;70;71;True;
1;Datacenter_2;95;switch;access switch;5000;4000.0;1000.0:1000.0:1000.0:1000.0:;529,True,128,95,1000,4000.0:380,True,95,380,1000,1000.0:381,True,95,381,1000,1000.0:382,True,95,382,1000,1000.0:383,True,95,383,1000,1000.0:;449.0;15.4;70;71;True;
