datacenter_id;datacenter_name;datacenter_storage_energy;storage_id;system;storage_capacity;capacity_used;active_duration;idle_intervals;duration;total_energy_active;total_energy_idle;average_rotation_latency;average_seek_Time;max_internal_data_transfer_rate;is_active;idle_power;active_power;files;
3;datacenter;74620.25930662733;64;storage;900000.0;17920.0;90.56086722798578;1.0000074454876415:;316.53353194238684;525.2530299223175;3.0000223364629246;0.003;0.004;198.0;false;3.0;5.8;1-1002251,1024,5.174708142679204:270746,1024,5.176014773984801:304673,1536,7.772345820085854:303936,3584,18.10625119268179:303751,3584,18.105550378313534:2-973353,3072,15.522128826399465:30-240840,3072,15.525138318155788:450542,1024,5.175477217067214:;
3;datacenter;74620.25930662733;65;storage;900000.0;23040.0;131.94933507685818;1.0000077264753193:;316.53353194238684;765.3061434457774;3.000023179425958;0.003;0.004;198.0;false;3.0;5.8;304413,3584,18.10377386973439:40-240840,3072,15.521702118413355:303870,3584,18.10806904673989:55872,3072,15.52124897451934:2-591399,3072,15.52599043197472:18085,512,2.587565391421972:211167,3072,15.519891013046156:2-591387,3072,15.520335112171827:;
3;datacenter;74620.25930662733;66;storage;900000.0;29696.0;150.03871727303886;1.0000077865925285:;316.53353194238684;870.2245601836253;3.0000233597775856;0.003;0.004;198.0;false;3.0;5.8;1-59492,2560,12.941857184121925:304282,3584,18.108523314959047:62936,3072,15.520420276550873:1-1002257,1024,5.173480713439588:304848,3584,18.111664003514083:2-760114,512,2.5935463251901187:840815,12288,62.06775660248227:1-55860,3072,15.520189787682062:;
3;datacenter;74620.25930662733;67;storage;900000.0;16384.0;93.15879075988695;1.0000078184922945:;316.53353194238684;540.3209864073443;3.0000234554768834;0.003;0.004;198.0;false;3.0;5.8;1-1002245,1024,5.1800157657921:11-240840,3072,15.51998128443397:234346,2048,10.351620049032519:1-878249,1024,5.185457621394254:1-270742,1024,5.1782853679279714:303730,3584,18.110128323939303:1002251,1024,5.179269425652322:304476,3584,18.112095967261094:;
3;datacenter;74620.25930662733;68;storage;900000.0;20480.0;103.49641937210897;1.000007861326019:;316.53353194238684;600.2792323582322;3.000023583978057;0.003;0.004;198.0;false;3.0;5.8;3-753921,3072,15.517026272421884:62971,3072,15.523904855757571:1-450552,1024,5.177232599152493:270740,1024,5.185532856576961:211173,3072,15.516037547470006:2-572526,2560,12.93165866395896:303737,3584,18.114995615104334:2-591405,3072,15.522176059517369:;
3;datacenter;74620.25930662733;69;storage;900000.0;25600.0;129.35564154583955;1.0000080882567777:;316.53353194238684;750.2627209658696;3.000024264770333;0.003;0.004;198.0;false;3.0;5.8;760113,512,2.5908183122240356:303758,3584,18.107757369210933:304275,3584,18.10763772850458:303863,3584,18.108679674600403:303793,3584,18.106062552904444:327183,6144,31.04069095003146:303609,3584,18.101996601764267:1-450542,1024,5.182024819303531:;
3;datacenter;74620.25930662733;70;storage;900000.0;30720.0;155.2004651057212;1.0000081187910932:;316.53353194238684;900.162697613183;3.0000243563732796;0.003;0.004;198.0;false;3.0;5.8;361650,3072,15.516692203936318:304718,3584,18.106313163311196:149730,512,2.596740351530736:1-817809,3072,15.521661705018776:1-55824,3072,15.522380541225566:2-59497,2560,12.933829413836337:28-240840,3072,15.522747959761928:6-367002,11776,59.478599372627784:;
3;datacenter;74620.25930662733;71;storage;900000.0;14848.0;85.40345258425035;1.0000081340297609:;316.53353194238684;495.3400249886521;3.0000244020892826;0.003;0.004;198.0;false;3.0;5.8;572102,2048,10.348451943113096:7-367002,512,2.5937497370791025:3-146150,512,2.589698540986821:1-32082,512,2.596678094740077:55674,3072,15.519778370741873:7-240840,3072,15.517556584366023:55836,3072,15.52310547115425:7004,2048,10.349784509646518:;
3;datacenter;74620.25930662733;72;storage;900000.0;24064.0;121.60356704897285;1.0000081389781679:;316.53353194238684;705.3006888840425;3.0000244169345036;0.003;0.004;198.0;false;3.0;5.8;140970,3072,15.516942416684904:1-206112,3072,15.52101324969975:2-878245,1024,5.1775826179553475:304953,3584,18.103201045065088:289698,512,2.6001017352115174:428733,9216,46.554629374401486:2-878243,1024,5.174474931551918:62890,2560,12.935581455778694:;
3;datacenter;74620.25930662733;73;storage;900000.0;15872.0;80.21202524897474;1.000008365374914:;316.53353194238684;465.22974644405343;3.0000250961247423;0.003;0.004;198.0;false;3.0;5.8;55944,3072,15.520346285819606:305050,3584,18.104385564363454:1-840315,512,2.598865639477449:1-146550,512,2.5926263740912496:55884,3072,15.51961829505235:1-367002,512,2.593168948630967:303672,3584,18.10532930968512:269740,1024,5.181856280609147:;
3;datacenter;74620.25930662733;74;storage;900000.0;20992.0;121.59575727889657;1.0000085820592957:;316.53353194238684;705.2553922176;3.000025746177887;0.003;0.004;198.0;false;3.0;5.8;206064,3072,15.520818463642438:55782,3072,15.523852992171127:5-835506,512,2.594892113959244:303630,3584,18.106230386025445:270738,1024,5.1791231792208325:304392,3584,18.115770676377487:24-240840,3072,15.519475325334412:1-361644,3072,15.51872696282526:;
3;datacenter;74620.25930662733;75;storage;900000.0;20480.0;103.49889926411502;1.0000086183237284:;316.53353194238684;600.2936157318671;3.0000258549711853;0.003;0.004;198.0;false;3.0;5.8;817779,3072,15.518561183171327:3-973347,3072,15.52125105141591:1-206076,3072,15.528530811250953:55968,3072,15.51931981495439:1002263,1024,5.1737925715216635:4-591387,3072,15.525081810039648:55890,3072,15.52347000583792:2-878237,1024,5.176994601527182:;
3;datacenter;74620.25930662733;76;storage;900000.0;12800.0;64.70920318554168;1.0000087680160008:;316.53353194238684;375.31337847614174;3.0000263040480024;0.003;0.004;198.0;false;3.0;5.8;1-817791,3072,15.52287593925052:304115,1536,7.759739657140505:2-31882,2560,12.935262490197672:6-240840,3072,15.532955952575787:1-258925,512,2.5875841535125086:3-146350,512,2.5868991741458576:445665,512,2.5891439676385537:2-1002261,1024,5.179380800400568:;
3;datacenter;74620.25930662733;77;storage;900000.0;21504.0;108.6618372444143;1.000008815741761:;316.53353194238684;630.2386560176029;3.000026447225283;0.003;0.004;198.0;false;3.0;5.8;1-817797,3072,15.520932392765069:303710,1536,7.759216429613235:36-240840,3072,15.522806190707625:1-55704,3072,15.525238834200932:878243,1024,5.176165671255562:10-240840,3072,15.517395940592136:304666,3584,18.10174546193687:817797,3072,15.529042892244734:;
3;datacenter;74620.25930662733;78;storage;900000.0;27136.0;137.10862217496364;1.000008843648124:;316.53353194238684;795.230008614789;3.000026530944372;0.003;0.004;198.0;false;3.0;5.8;305023,1536,7.761374702424756:840315,12288,62.066036269415264:572526,2560,12.934298415867282:62832,2560,12.938502150781794:1-18046,512,2.5947518721850873:1-878231,1024,5.174430543418453:304219,3584,18.11585759169007:817815,3072,15.51986718133158:;
3;datacenter;74620.25930662733;79;storage;900000.0;23040.0;116.41990219624442;1.0000090037306075:;316.53353194238684;675.2354327382176;3.000027011191823;0.003;0.004;198.0;false;3.0;5.8;304560,3584,18.10526036422364:1-1002263,1024,5.180264544498878:304056,3584,18.104517807783964:1-55884,3072,15.520665938364653:304035,3584,18.108353887094452:269742,1024,5.185877428929027:303842,3584,18.106045851274477:303588,3584,18.105681577416494:;
3;datacenter;74620.25930662733;80;storage;900000.0;24576.0;126.77604854528553;1.000009083299224:;316.53353194238684;735.3010815626561;3.0000272498976726;0.003;0.004;198.0;false;3.0;5.8;85578,512,2.592184265048614:304191,3584,18.109116700937957:1-7000,2048,10.348637829661856:80965,2048,10.352477029885202:269744,1024,5.179468898502023:303807,3584,18.111102645501813:146150,2560,12.93694856737574:367002,9216,46.54696134489724:;
3;datacenter;74620.25930662733;81;storage;900000.0;22528.0;113.8194391757384;1.000009177388651:;316.53353194238684;660.1527472192827;3.0000275321659533;0.003;0.004;198.0;false;3.0;5.8;206106,3072,15.521271231235716:304427,3584,18.1083871844327:205487,4608,23.282152570445003:1-59487,2560,12.937264015923407:878235,1024,5.180524151680514:303744,3584,18.104096274755534:1-760113,512,2.5985097147903917:304118,3584,18.104523198429337:;
3;datacenter;74620.25930662733;82;storage;900000.0;32256.0;165.5542047553802;1.0000092097201239:;316.53353194238684;960.2143875812052;3.0000276291603716;0.003;0.004;198.0;false;3.0;5.8;817809,3072,15.523660530529954:817773,3072,15.516692185471262:25887,512,2.5969664071375194:4-841315,14336,72.41501041401885:304070,3584,18.10784968928354:1-270736,1024,5.184362524527923:206088,3072,15.520999400642141:304738,3584,18.112504026818396:;
3;datacenter;74620.25930662733;83;storage;900000.0;16384.0;82.80495442664522;1.000009213421726:;316.53353194238684;480.2687356745423;3.000027640265178;0.003;0.004;198.0;false;3.0;5.8;1-269732,1024,5.178584575425973:304042,3584,18.108517757227148:62861,3072,15.521597873874123:1-347649,512,2.5930819787700186:5-367002,512,2.5929662389817536:304132,1536,7.7679829972566:7-753921,3072,15.51928013258742:591399,3072,15.522426494178884:;
3;datacenter;74620.25930662733;84;storage;900000.0;32256.0;162.9665887969344;1.0000093890024901:;316.53353194238684;945.2062150222195;3.0000281670074704;0.003;0.004;198.0;false;3.0;5.8;1-591417,3072,15.5197983141959:304448,3584,18.10493026614858:304455,3584,18.104243663382857:1-206100,3072,15.526756660939233:4-840815,12288,62.06735480204575:4-31882,2560,12.93655478497416:2-878233,1024,5.175697864202137:1-206064,3072,15.527413578694125:;
3;datacenter;74620.25930662733;85;storage;900000.0;27136.0;152.64034507076215;1.0000094512420379:;316.53353194238684;885.3140014104206;3.0000283537261137;0.003;0.004;198.0;false;3.0;5.8;55692,3072,15.520423194975404:4-367002,9216,46.5473206301869:25-240840,3072,15.530990857074478:303658,3584,18.107568943561063:4-146550,2560,12.935781345446477:591387,3072,15.523793615521617:1-234342,2048,10.350227465243087:7-146150,512,2.588546926339306:;
3;datacenter;74620.25930662733;86;storage;900000.0;28672.0;144.85726569754596;1.0000097007697943:;316.53353194238684;840.1721410457665;3.000029102309383;0.003;0.004;198.0;false;3.0;5.8;304091,12288,62.06360760517088:270744,1024,5.185296852198587:304028,3584,18.10615182816481:1-270746,1024,5.181764366581344:2-1002249,1024,5.17378474442612:62930,3072,15.523064092160203:304967,3584,18.103793706756072:1-55800,3072,15.523311165060987:;
3;datacenter;74620.25930662733;87;storage;900000.0;26624.0;134.53386265314123;1.00000998418408:;316.53353194238684;780.296403388219;3.00002995255224;0.003;0.004;198.0;false;3.0;5.8;1002247,1024,5.174528748114628:2-840315,12288,62.07731513488248:1-572098,2048,10.34748894376843:206094,3072,15.520930480480244:1-146350,512,2.594397518621996:240840,3072,15.521011704214526:1002249,1024,5.18588879465496:304869,3584,18.105245387877453:;
3;datacenter;74620.25930662733;88;storage;900000.0;17920.0;106.08498434182059;1.000009994652991:;316.53353194238684;615.2929091825595;3.000029983958973;0.003;0.004;198.0;false;3.0;5.8;878237,1024,5.173503964556283:304911,3584,18.113888290573783:878245,1024,5.177289076271228:304226,3584,18.107134205412155:55740,3072,15.522529004550877:303665,3584,18.11163122515321:1-450554,1024,5.177338751759915:1-1002247,1024,5.174175588743879:;
3;datacenter;74620.25930662733;89;storage;900000.0;23040.0;142.29224997256992;1.0000100203551918:;316.53353194238684;825.2950498409054;3.0000300610655755;0.003;0.004;198.0;false;3.0;5.8;610735,512,2.590551515292071:253144,2048,10.350305607264497:304240,3584,18.116637546888526:55788,3072,15.522253945980165:6-753921,3072,15.524739205586533:303779,3584,18.10917459484296:304918,3584,18.102950474186777:304855,3584,18.10689065093222:;
3;datacenter;74620.25930662733;90;storage;900000.0;22016.0;111.24299851727868;1.0000103251638341:;316.53353194238684;645.2093914002164;3.0000309754915024;0.003;0.004;198.0;false;3.0;5.8;1-55764,3072,15.52191731073044:1-817779,3072,15.526221079298239:3-591393,3072,15.51998576801506:1-55674,3072,15.526725469412021:1-55746,3072,15.52314266960135:1-450560,1024,5.175042412638953:2-32082,2560,12.935450334797844:1-55866,3072,15.518995259991616:;
3;datacenter;74620.25930662733;91;storage;900000.0;56832.0;287.09123296788266;1.000010335369855:;316.53353194238684;1665.1291512137193;3.000031006109565;0.003;0.004;198.0;false;3.0;5.8;304759,28160,142.2303279277576:1-878233,1024,5.1807223863490295:1-55770,3072,15.515914672338411:317651,8192,41.380550836994345:205540,9728,49.143314718634684:878233,1024,5.173171923658676:304149,3584,18.112704280226204:90542,2048,10.349646321606249:;
3;datacenter;74620.25930662733;92;storage;900000.0;19968.0;100.91258855608862;1.0000104034769188:;316.53353194238684;585.293013625314;3.0000312104307563;0.003;0.004;198.0;false;3.0;5.8;140958,3072,15.519615740078798:2-361644,3072,15.524753863388979:2-55896,3072,15.525096997451167:1-840815,512,2.586586389265655:304163,3584,18.113379022128598:725321,512,2.592233598956024:14-240840,3072,15.527582233850783:1-149733,3072,15.52216325738069:;
3;datacenter;74620.25930662733;93;storage;900000.0;11776.0;77.63970408333887;1.0000106245639262:;316.53353194238684;450.3102836833655;3.0000318736917784;0.003;0.004;198.0;false;3.0;5.8;1-146150,512,2.6005573424118733:1-450544,1024,5.173470039430571:149731,512,2.590126596893051:1-55608,3072,15.521752768901681:591405,3072,15.521508792024763:288827,512,2.5953152942833673:2-572098,2048,10.357410407005604:450548,1024,5.177112549639251:;
3;datacenter;74620.25930662733;94;storage;900000.0;22016.0;126.76275634226229;1.000010860650278:;316.53353194238684;735.2239867851213;3.000032581950834;0.003;0.004;198.0;false;3.0;5.8;305026,1536,7.765908131456515:140982,3072,15.516571632010479:1-55710,3072,15.526925031925915:55866,3072,15.519281883383965:55620,3072,15.522246286401414:1-55896,3072,15.524030957340223:572511,2560,12.931288294620124:2-572511,2560,12.943244407850914:;
3;datacenter;74620.25930662733;95;storage;900000.0;19456.0;113.84011834534022;1.000010878947166:;316.53353194238684;660.2726864029731;3.000032636841498;0.003;0.004;198.0;false;3.0;5.8;1-55794,3072,15.517667667320275:140952,3072,15.527140461050667:304683,3584,18.111585623589896:287047,512,2.5904496182752115:303595,3584,18.103687679637407:75952,2048,10.354680958574974:55758,3072,15.520317105233989:3-840315,512,2.590039134361922:;
3;datacenter;74620.25930662733;96;storage;900000.0;17408.0;87.98100711886708;1.0000109386736977:;316.53353194238684;510.28984128942903;3.0000328160210934;0.003;0.004;198.0;false;3.0;5.8;1-450548,1024,5.175392578128262:304824,3584,18.103718176039333:55938,3072,15.530041072690556:304728,1536,7.762147189525515:304605,1536,7.761244637726982:1-572526,2560,12.934967168370552:304939,3584,18.102090260847977:3-760114,512,2.5995371967003904:;
3;datacenter;74620.25930662733;97;storage;900000.0;23040.0;116.42204580226148;1.000011177464639:;316.53353194238684;675.2478656531165;3.0000335323939167;0.003;0.004;198.0;false;3.0;5.8;305043,3584,18.105322911329253:2-59492,2560,12.93283905870249:55824,3072,15.525899030311882:303877,3584,18.106659534374725:8-240840,3072,15.520564445608143:303800,3584,18.109112063356115:1002255,1024,5.1789743342782435:1-59502,2560,12.936653441813041:;
3;datacenter;74620.25930662733;98;storage;900000.0;20992.0;106.06931300305226;1.000011488478516:;316.53353194238684;615.2020154177029;3.000034465435548;0.003;0.004;198.0;false;3.0;5.8;20-240840,3072,15.52013521727576:1-269738,1024,5.184763503962211:16-240840,3072,15.519657684924644:211227,3072,15.516803471313315:149732,512,2.599090465747763:304077,3584,18.10495398868685:304883,3584,18.111239528392023:211203,3072,15.519807120393072:;
3;datacenter;74620.25930662733;99;storage;900000.0;32768.0;165.56250599997944;1.00001162249157:;316.53353194238684;960.2625347998805;3.00003486747471;0.003;0.004;198.0;false;3.0;5.8;1-287047,512,2.589227822505806:37-240840,3072,15.524395222454219:205538,1024,5.176850355174325:2-367002,9216,46.549364503940915:304622,12288,62.06334120337244:725323,512,2.594144894002056:41-240840,3072,15.529155827196:1-55656,3072,15.52156203527351:;
3;datacenter;74620.25930662733;100;storage;900000.0;20480.0;103.49390728309223;1.000011777595279:;316.53353194238684;600.264662241935;3.000035332785837;0.003;0.004;198.0;false;3.0;5.8;304834,3584,18.10772368534906:2-1002255,1024,5.1736228705382095:304170,3584,18.11131763503147:1-75952,2048,10.346064684448868:55854,3072,15.521689910445618:55800,3072,15.517334965045611:18055,512,2.5908453570623404:304752,3584,18.110018810694413:;
